代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,均價 ,成交股數  ,成交金額(元),成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日參考價 , 次日漲停價 ,次日跌停價
1605,華新,"6,057,919","1,742","103,691,504",17.2,17.25,16.95,17.15,+,0.05,17.15,41,17.2,51,9.63
1608,華榮,"974,100",381,"10,960,598",11.3,11.35,11.2,11.25,-,0.05,11.2,109,11.3,138,11.84
1609,大亞,"4,238,292","1,512","78,926,989",18.65,18.9,18.5,18.5,-,0.1,18.5,17,18.55,4,13.5
1611,中電,"740,707",501,"9,061,515",12.4,12.45,12.15,12.2,-,0.15,12.15,58,12.25,11,4.88
1612,宏泰,"2,304,001","1,026","38,602,127",16.65,16.9,16.55,16.8,+,0.3,16.8,73,16.85,95,13.44
1614,三洋電,"76,110",57,"2,602,850",33.95,34.4,33.9,34, ,0,34,53,34.15,4,23.29
1615,大山,"55,528",40,"1,290,601",23.15,23.4,23.15,23.4,+,0.25,23.25,13,23.3,12,9.29
1616,億泰,"386,221",128,"2,180,876",5.66,5.77,5.56,5.56,-,0.14,5.56,23,5.58,1,0
1617,榮星,"111,076",60,"1,507,782",14,14,13.4,13.5,-,0.55,13.5,6,13.6,7,13.92
1618,合機,"1,684,334",627,"19,408,346",11.5,11.7,11.35,11.5,-,0.2,11.5,2,11.55,49,11.5
1626,艾美特-KY,"107,000",46,"2,574,250",24.15,24.2,23.95,24.05,+,0.05,23.95,1,24.05,12,32.07
1701,中化,"376,747",246,"8,237,864",21.8,21.95,21.75,21.9,+,0.05,21.9,2,21.95,49,12.23
1702,南僑,"260,421",234,"11,790,779",45.25,45.4,45.15,45.4,+,0.3,45.3,4,45.4,11,11.44
1707,葡萄王,"241,869",265,"42,280,869",174.5,176,173.5,175,+,2,174.5,20,175,3,18.64
1708,東鹼,"338,260",206,"7,320,277",21.65,21.8,21.55,21.55,-,0.1,21.55,70,21.65,29,28.36
1709,和益,"172,177",127,"2,441,416",14.15,14.25,14.1,14.15,+,0.05,14.15,2,14.2,4,15.22
1710,東聯,"1,998,911",757,"37,236,971",18.45,18.8,18.35,18.6,+,0.15,18.6,43,18.65,12,0
1711,永光,"774,488",382,"11,911,708",15.45,15.45,15.3,15.35,-,0.1,15.35,381,15.4,1,47.97
1712,興農,"541,204",280,"11,209,086",20.65,20.8,20.6,20.75,+,0.1,20.75,70,20.8,43,11.4
1713,國化,"37,970",30,"706,381",18.8,18.8,18.55,18.55, ,0,18.55,7,18.6,12,38.65
1714,和桐,"3,073,804",922,"28,268,583",9.25,9.28,9.14,9.16,-,0.09,9.16,45,9.18,14,5.15
1717,長興,"2,084,402","1,065","70,287,812",33.6,34.15,33.35,33.65,+,0.05,33.6,45,33.65,28,18.09
